page_id,page_namespace,"page_title","page_restrictions",page_counter,page_is_redirect,page_is_new,page_random,"page_touched",page_latest,page_len
1853,0,"101term:Unparse","",239,0,0,0.475380504155,"20130609121312",21096,411
1854,0,"101term:Prettyprint","",95,0,0,0.490942736207,"20130609121312",16351,94
1855,0,"101term:Load","",268,0,0,0.438378000255,"20130609121313",21111,235
1856,0,"101term:Save","",224,0,0,0.431700604814,"20130609121313",21112,235
1857,0,"101term:View","",222,0,0,0.644186312286,"20130609121314",21225,271
1858,0,"101term:Edit","",213,0,0,0.467783800741,"20130609121314",24415,334
1859,0,"Lexer","",88,0,0,0.870788682258,"20130609121314",23443,1104
1860,0,"Lexical_analysis","",107,0,0,0.92110160622,"20130609121315",22359,364
1861,0,"Minification","",71,0,0,0.612027361008,"20130609121315",18582,216
1862,0,"Fact_extractor","",127,0,0,0.778019157152,"20130609121316",22360,211
1863,0,"Fact_extraction","",82,0,0,0.788277265684,"20130609121316",17751,141
1864,0,"Validator","",170,0,0,0.554016117714,"20130609121317",22361,527
1866,0,"Technology:JValidator","",147,0,0,0.671405065592,"20130609121317",23893,664
1867,14,"Validator","",100,0,0,0.630250535292,"20130609121318",14282,29
1869,0,"Technology:JFactExtractor","",170,0,0,0.929088260307,"20130609121318",23894,3694
1870,14,"Fact_extractor","",55,0,0,0.289075288376,"20130609121318",14134,29
1871,0,"Contribution:gremlin-neo4j","",214,0,0,0.88493699614,"20130609121319",20880,2939
1872,0,"Language:BSON","",113,0,0,0.535222488603,"20130609121319",18515,466
1873,0,"Technology:Document-oriented_database","",93,0,0,0.431591945233,"20130609121327",19138,519
1874,0,"Language:Groovy","",157,0,0,0.423073124828,"20130609121327",15989,810
1875,0,"Technology:Neo4j","",102,0,0,0.285159013702,"20130609121328",15735,356
1876,4,"Web_server","",344,0,0,0.746835494695,"20130609121332",23521,198
1877,0,"Technology:CSharpValidator","",144,0,0,0.3062744697,"20130609121333",23895,826
1878,0,"Technology:XSDValidator","",119,0,0,0.834649754475,"20130609121335",23896,742
1879,0,"Technology:XMLValidator","",183,0,0,0.156148051735,"20130609121337",23897,716
1880,0,"Technology:W3CValidator","",108,0,0,0.638750061416,"20130609121337",23898,829
1881,0,"Contribution:egl","",222,0,0,0.292972797227,"20130609121338",20881,8408
1882,0,"Contributor:Steffen_Zschaler","",89,0,0,0.05097718609,"20130609121338",17657,24
1883,0,"Language:Plain_text","",109,0,0,0.919615300637,"20130609121339",18530,361
1884,0,"Language:GIF","",71,0,0,0.151820948648,"20130609121339",18500,171
1885,0,"Language:PNG","",63,0,0,0.579958990352,"20130609121340",18532,169
1886,0,"Language:Settings","",58,0,0,0.293364493527,"20130609121341",19079,667
1887,0,"Language:Shell_Script","",101,0,0,0.322895982371,"20130609121519",18522,336
1888,0,"Contribution:gra2mol","",224,0,0,0.332521906823,"20130609122423",21097,2841
1889,14,"Meta-level_101feature","",171,0,0,0.713934278679,"20130609122424",23444,578
1893,0,"Feature:Software_analysis_demo","",92,0,0,0.560999996369,"20130609123623",17421,256
1895,14,"101demonstration","",140,0,0,0.58376474696,"20130609123624",16024,58
1896,0,"101demonstration","",564,0,0,0.140637884194,"20130609123625",23522,1258
1898,14,"101model","",115,0,0,0.227864953441,"20130609123625",16055,58
1899,0,"101feature","",455,0,0,0.547161268082,"20130609123850",23446,575
1900,0,"101model","",786,0,0,0.411416516941,"20130609123942",23523,560
1902,0,"Contribution:argoUML","",144,0,0,0.179084143163,"20130609123942",20883,561
1903,14,"Modeling_technology","",110,0,0,0.945147299964,"20130609123944",16211,90
1904,0,"Language:UML","",76,0,0,0.981249345389,"20130609123944",18521,170
1905,0,"Technology:ArgoUML","",85,0,0,0.772179797155,"20130609124940",18853,155
1906,0,"Contribution:simpleAndroid","",769,0,0,0.270622666457,"20130609125811",21226,6001
1907,0,"Contributor:Hakan_Aksu","",103,0,0,0.801441335469,"20130609130034",17599,25
1908,0,"Language:Java_manifest_file","",39,0,0,0.184812249585,"20130609130035",18540,279
1909,0,"Language:Launch_file","",24,0,0,0.054932486358,"20130609130307",15394,162
1911,0,"Language:Config","",37,0,0,0.306047665712,"20130609130308",18508,550
1912,0,"Technology:Android_SDK","",339,0,0,0.296662200654,"20130609130855",19145,567
1914,0,"Language:Preferences","",10,1,0,0.695109213011,"20130609132408",15405,46
1915,0,"Technology:MSBuild","",48,0,0,0.540930739047,"20130609132417",18917,339
1920,0,"Technology:Android_Development_Tool","",219,0,0,0.001705217521,"20130609132418",19146,701
1921,0,"Feature:Wiki_analysis_demo","",79,0,0,0.17836538572,"20130609132428",17429,258
1922,0,"Android_project","",177,0,0,0.635922833516,"20130609132429",18372,246
1924,0,"Android_Resource","",145,0,0,0.981167919316,"20130609132438",19032,396
1925,14,"Android_UI","",91,0,0,0.97426201362,"20130609132439",16102,111
1926,0,"Activity","",162,0,0,0.414793051615,"20130609132450",18356,202
1927,0,"101idea:cbuild","",116,0,0,0.878402768105,"20130609132451",16314,542
1928,0,"101idea:moretechs","",70,0,0,0.197386669559,"20130609132555",16319,908
1929,0,"101idea:metrics","",68,0,0,0.401620375914,"20130609133309",16318,623
1934,0,"Intent","",169,0,0,0.002491128156,"20130609134243",19049,285
1935,0,"Listener","",107,0,0,0.375358918376,"20130609134352",19075,333
1936,0,"Adapter","",111,0,0,0.696757106642,"20130609134353",19038,276
1937,0,"View","",118,0,0,0.774331530281,"20130609134356",19186,352
1938,0,"Layout","",103,0,0,0.080870837211,"20130609134440",18555,203
1944,0,"Toast","",85,0,0,0.708542944708,"20130609134506",19194,290
1945,0,"Android_Service","",103,0,0,0.451496130843,"20130609134525",19031,278
1946,14,"Android_Location","",53,0,0,0.547850522848,"20130609134526",16100,40
1947,0,"Location_Listener","",176,0,0,0.679507374718,"20130609134552",18549,242
1949,0,"Overlay","",72,0,0,0.902395150407,"20130609134909",19117,319
1951,0,"Dialog","",83,0,0,0.392512140904,"20130609135109",19066,362
1952,0,"Menu","",71,0,0,0.892186760102,"20130609135119",18585,187
1953,0,"Menu_Inflater","",103,0,0,0.066449784128,"20130609141706",19071,275
1954,0,"AppWidget","",104,0,0,0.868631258499,"20130609141731",19030,307
1955,0,"Connectivity_Manager","",132,0,0,0.973614735977,"20130609141802",18385,226
1956,4,"Common.js","",23,0,1,0.500146064689,"20130609141803",11943,9
1957,0,"Language:CSV","",46,0,0,0.013124325249,"20130609141835",18511,174
1958,0,"Language:Datalog","",76,0,0,0.115129940238,"20130609141851",18506,208
1959,0,"Language:DatalogLB","",125,0,0,0.425704379713,"20130609141914",19088,262
1960,14,"Image_format_language","",53,0,0,0.387127261317,"20130609142034",16176,88
1961,0,"Batch_file","",40,0,0,0.254755600128,"20130609142035",19026,228
1962,0,"Shell_script","",41,0,0,0.355917669793,"20130609142035",19102,228
1963,0,"Language:Sass","",67,0,0,0.655424607497,"20130609142036",19080,214
1966,0,"Language:ICO","",42,0,0,0.819643022822,"20130609142036",18496,152
1967,0,"Underspecification","",54,0,0,0.755588618758,"20130609142037",19189,175
1968,0,"Language:Markdown","",56,0,0,0.92581761685,"20130609142037",19085,240
1969,0,"Backup","",46,0,0,0.677385560184,"20130609142037",18379,181
1970,0,"Technology:Mercurial","",42,0,0,0.812761535415,"20130609142038",18914,152
1971,14,"Revision_control_tool","",104,0,0,0.544973014157,"20130609142038",16248,198
1972,0,"Technology:SVN","",39,0,0,0.425333371579,"20130609142038",18939,160
1973,0,"Technology:CVS","",39,0,0,0.879993591271,"20130609142046",18679,169
1974,0,"Language:protobuf","",68,0,0,0.914773577988,"20130609142046",18560,170
1975,0,"Language:JPEG","",55,0,0,0.240038675083,"20130609142047",18543,167
1976,0,"Archive_file","",71,0,0,0.182938173376,"20130609142047",19028,219
1977,0,"Language:YAML","",65,0,0,0.306376528457,"20130609142047",19077,196
1979,0,"Technology:Balsamiq_Mockups","",72,0,0,0.078231543374,"20130609142048",18881,226
1980,0,"Language:BMML","",67,0,0,0.087045924932,"20130609142048",19092,239
1981,0,"Data_compression","",97,0,0,0.829177377051,"20130609142049",18417,200
1982,0,"Language:AWK","",45,0,0,0.427982379697,"20130609142052",18517,190
1983,0,"Technology:NORMA","",53,0,0,0.276158224092,"20130609142053",18907,245
1984,0,"Object_Role_Modeling","",56,0,0,0.311464569557,"20130609142053",18612,196
1985,14,"Software_modeling_term","",49,0,0,0.104767130175,"20130609142055",16258,102
1986,0,"Technology:Nix","",59,0,0,0.943539794519,"20130609142056",18956,141
1987,14,"Package_manager","",90,0,0,0.551486632265,"20130609142056",16222,263
1988,0,"Language:ODF","",52,0,0,0.950356517138,"20130609142057",19084,262
1989,0,"Language:SWF","",52,0,0,0.932940535095,"20130609142057",18524,222
1990,0,"Language:SVG","",62,0,0,0.654731238746,"20130609142724",18525,238
1991,14,"Office_application","",115,0,0,0.808590382937,"20130609143056",16220,53
1992,0,"Office_application","",70,0,0,0.009568568517,"20130609143057",19119,250
1993,0,"Technology:Microsoft_PowerPoint","",55,0,0,0.25325842165,"20130609144752",18912,179
1994,0,"OLAP","",49,0,0,0.225850798109,"20130609144806",18569,267
1995,0,"Contribution:pyjson","",250,0,0,0.626537517,"20130609144829",21260,1212
1996,0,"Technology:simplejson","",61,0,0,0.412577205058,"20130609144849",19000,187
1997,0,"Contribution:haskellVariation","",171,0,0,0.246742951166,"20130609144850",24116,1788
1998,0,"Contribution:haskellFlattened","",208,0,0,0.088645834884,"20130609144904",21258,1371
1999,0,"MapReduce","",58,0,0,0.214988557756,"20130609145111",18587,180
2000,0,"Contributor:Javier_Luis_Cánovas_Izquierdo","",66,0,0,0.384203521087,"20130609145112",17679,24
2002,0,"Contribution:richerAndroid","",387,0,0,0.94005844913,"20130609145221",24416,5885
2003,0,"Contribution:mobileAndroid","",419,0,0,0.68456262492,"20130609145259",21099,8418
2004,14,"Datalog_term","",42,0,0,0.999639375392,"20130609145300",16157,251
2005,0,"Delta_modifier","",53,0,0,0.102174344791,"20130609145301",17744,190
2006,14,"DatalogLB_term","",58,0,0,0.224412873617,"20130609145303",16156,276
2007,0,"Contribution:trivialLb","",158,0,0,0.085681054404,"20130609145349",20889,1598
2008,0,"Technology:LogicBlox","",85,0,0,0.436294468831,"20130609145433",16934,129
2009,0,"Contribution:basicLb","",319,0,0,0.694272809703,"20130609145434",20890,1140
2011,0,"Contribution:heavyLb","",122,0,0,0.096219218176,"20130609145456",21008,1601
2012,0,"Contribution:slicedLb","",97,0,0,0.995353822151,"20130609145506",20892,2018
2013,0,"Contribution:projectLb","",137,0,0,0.664332220366,"20130609150109",20893,1588
2014,0,"Contribution:modularLb","",115,0,0,0.318578539007,"20130609150110",20894,1711
2015,10,"LogicBlox","",5,0,1,0.663679241666,"20130609150141",12129,139
2016,0,"Technology:Android","",82,0,0,0.722750454479,"20130609150143",19147,351
2017,0,"AndroidManifest","",30,1,0,0.778797285227,"20130609150143",13742,45
2019,0,"Android_Menu","",94,0,0,0.669245673875,"20130609150144",19034,248
2021,0,"Contribution:tabaluga","",102,0,0,0.798963083875,"20130609150929",21244,1508
2022,14,"ATL_term","",57,0,0,0.694471250917,"20130609150930",16093,118
2023,0,"Refinement_mode","",55,0,0,0.583698060737,"20130609150951",17822,264
2024,14,"MDE_term","",82,0,0,0.141050008722,"20130609150951",16196,221
2025,14,"Modelware_term","",37,0,0,0.919940997399,"20130609150952",16212,90
2026,0,"Model_to_Model_transformation","",94,0,0,0.311189514952,"20130609150952",18580,259
2027,0,"Model_to_Text_transformation","",55,0,0,0.549945340587,"20130609150953",18579,218
2028,0,"Text_to_Model_transformation","",78,0,0,0.82198193609,"20130609151046",18994,217
2029,0,"Metamodel","",81,0,0,0.958393671708,"20130609151439",18583,227
2030,0,"Contribution:riak","",52,0,0,0.838177508556,"20130609151440",13076,115
2031,0,"Contribution:hbase","",124,0,0,0.610614478445,"20130609151441",20896,3148
2032,0,"Android_Manifest","",172,0,0,0.772529545486,"20130609151441",18362,243
2035,0,"Location_Manager","",85,0,0,0.264446412757,"20130609154842",18548,209
2036,0,"Map_view","",72,0,0,0.799110380358,"20130609154843",18615,304
2037,0,"Android_Preference","",136,0,0,0.530213910436,"20130609154954",19033,367
2039,0,"Feature:Geolocation","",81,0,0,0.279612832744,"20130609155226",18444,191
2040,0,"Contribution:atlCutPlugin","",184,0,0,0.009157332765,"20130609155414",20578,1330
2041,0,"Contribution:atlPluginUsage","",211,0,0,0.576507696255,"20130609155526",21100,2121
2042,0,"Contribution:atlTotalPlugin","",177,0,0,0.348846006549,"20130609155733",20731,1322
2043,0,"ATL_plugin","",141,0,0,0.705133350103,"20130609155734",18350,616
2044,0,"Language:CML","",87,0,0,0.619930202453,"20130609155735",18514,220
2045,0,"TestSMW","",13,0,0,0.990606674979,"20130609155735",15836,58
2046,0,"Technology:Bootstrap","",58,0,0,0.557214858122,"20130609155735",19141,284
2047,10,"Infobox","",9,0,1,0.302268793888,"20130609155736",12348,26615
2048,10,"Documentation","",5,0,1,0.456796926731,"20130609155737",12349,2382
2049,10,"Navbar","",8,0,1,0.54814834925,"20130609155737",12350,1111
2050,10,"Clear","",5,0,1,0.899891820599,"20130609155738",12351,81
2051,10,"Documentation_subpage","",5,0,1,0.950841672123,"20130609155738",12352,1405
2052,10,"Documentation/docname","",6,0,1,0.827008742452,"20130609155739",12353,220
2053,10,"Intricate_template","",5,0,1,0.574844545549,"20130609155747",12354,1863
2054,10,"Nowrap","",5,0,1,0.166772282942,"20130609155748",12355,120
2055,10,"Ombox","",5,0,1,0.293118176042,"20130609155748",12356,723
2056,10,"Ombox/core","",5,0,1,0.8064874059,"20130609155749",12357,1871
2057,10,"Pp-meta","",5,0,1,0.021862568007,"20130609155749",12358,6876
2058,10,"Pp-template","",5,0,1,0.536022700348,"20130609155750",12359,3278
2059,10,"Purge","",5,0,1,0.501043403155,"20130609155750",12360,197
2060,10,"TL","",5,0,1,0.741224804923,"20130609155751",12361,76
2061,10,"Tnavbar","",3,1,1,0.446090045701,"20130609155751",12362,29
2062,10,"Infobox/row","",5,0,1,0.843757672638,"20130609155752",12363,512
2063,10,"Tiw","",5,0,1,0.444401086836,"20130609155755",12364,369
2064,10,"Tlf","",5,0,1,0.991339785343,"20130609155756",12365,657
2065,10,"Tls","",5,0,1,0.429736626483,"20130609155757",12366,112
2066,10,"Tlsp","",5,0,1,0.710776647554,"20130609155956",12367,398
2067,10,"Tlp","",5,0,1,0.836714877656,"20130609155957",12368,672
2068,10,"Tn","",5,0,1,0.30477372967,"20130609160018",12369,236
2069,10,"Tlx","",5,0,1,0.432159305704,"20130609160019",12370,746
2070,10,"Mbox_Templates","",5,0,1,0.576447664096,"20130609160019",12371,731
2071,10,"Mbox_templates/doc","",6,0,1,0.402777430212,"20130609160020",12372,1175
2072,10,"Navbox","",5,0,1,0.55595498509,"20130609160021",12373,19871
2073,10,"-","",9,0,1,0.161212060332,"20130609161146",12374,76
2074,10,"·","",5,0,1,0.293632699641,"20130609161147",12375,171
2075,10,"Tnull","",5,0,1,0.255773662536,"20130609161148",12376,393
2076,10,"Shortcut","",5,0,1,0.777660249803,"20130609161205",12377,1281
2077,10,"High-risk","",5,0,1,0.352058270043,"20130609161206",12378,1025
2078,10,"Main","",5,0,1,0.211487836162,"20130609161206",12379,1230
2079,10,"Namespace_detect","",5,0,1,0.776812909737,"20130609161207",12380,1466
2080,10,"Clr","",5,1,1,0.411708705311,"20130609161208",12381,24
2081,10,"Transclude","",5,0,1,0.219406429301,"20130609161600",12382,400
2082,10,"Documentation/docspace","",6,0,1,0.171235522912,"20130609161822",12384,302
2083,10,"Template_other","",6,0,1,0.679709563479,"20130609161842",12385,435
2084,10,"Documentation/start_box2","",5,0,1,0.2877544559,"20130609162144",12386,641
2085,10,"Documentation/start_box","",5,0,1,0.864174420544,"20130609162145",12387,1785
2086,10,"Documentation/end_box2","",5,0,1,0.294268198427,"20130609162146",12388,880
2087,10,"Documentation/template_page","",5,0,1,0.402401857413,"20130609162147",12389,232
2088,10,"Documentation/end_box","",5,0,1,0.660149668448,"20130609162648",12390,4174
2089,10,"Fmbox","",5,0,1,0.908466358972,"20130609163519",12391,1344
2090,10,"Mbox","",5,0,1,0.403351455946,"20130609163520",12392,707
2091,10,"Sidebar","",5,0,1,0.218984749766,"20130609163521",12393,14160
2092,10,"Rellink","",6,0,1,0.812684357101,"20130609163522",12394,140
2093,10,"Doc","",5,0,1,0.829125160366,"20130609165317",12395,2382
2094,10,"Mbox_templates","",5,0,1,0.143291125497,"20130609165319",12396,731
2095,10,"Tl","",5,0,1,0.354027175346,"20130609165921",12397,76
2097,8,"Common.css","",9,0,1,0.317832222487,"20130609170635",12399,25497
2099,102,"Language","",15,0,1,0.164166075718,"20130609170635",12411,20
2101,0,"Technology:WEBrick","",45,0,0,0.033781467323,"20130609170636",16982,107
2102,0,"Technology:REST","",30,0,0,0.168509941789,"20130609170637",16959,110
2103,0,"Active_record","",24,0,0,0.331806798409,"20130609170807",13731,29
2104,0,"Technology:Rake","",24,0,0,0.395282777173,"20130609170809",15758,29
2105,0,"Technology:nginx","",30,0,0,0.41615875357,"20130609170810",17568,71
2106,0,"Technology:Antenna","",21,0,0,0.149991619316,"20130609170811",18644,170
2107,14,"Preprocessor","",34,0,0,0.487316049425,"20130609171013",16231,121
2108,0,"Contribution:grails","",74,0,0,0.812914989027,"20130609171409",21228,1901
2109,0,"Contributor:Paola_Accioly","",33,0,0,0.117599219213,"20130609171410",17643,24
2110,0,"Contributor:Rodrigo_Andrade","",37,0,0,0.145033013659,"20130609171411",17651,24
2111,8,"Smw_import_foaf","",9,0,1,0.670258773637,"20130609171411",12565,270
2113,8,"Smw_import_v101","",134,0,0,0.664185019877,"20130609171547",21799,293
2115,102,"V101:web-server","",49,0,1,0.942425090401,"20130609171548",12592,34
2118,102,"V101:dependsOn","",72,0,0,0.873278303596,"20130609171549",12625,33
2119,102,"V101:partOf","",7,0,0,0.840024390586,"20130609171551",12634,30
2120,0,"Technology:Rails_template_engine","",8,0,0,0.140368957054,"20130609171553",15757,94
2121,102,"V101:elementOf","",3,0,1,0.838324198029,"20130609171554",12638,33
2122,102,"V101:implements","",5,0,1,0.999621346872,"20130609171555",12639,34
2124,14,"Full-stack_web-application_framework","",14,0,0,0.843644081774,"20130609171556",16168,73
2125,0,"Technology:HAML","",25,0,0,0.417130371373,"20130609171556",16875,78
2126,0,"Technology:Mustache","",25,0,0,0.379708612148,"20130609171558",16944,77
2127,0,"Technology:Phusion_Passenger","",17,0,0,0.245275023875,"20130609171559",15751,34
2128,102,"V101:deploysTo","",4,0,1,0.224172709665,"20130609171618",12676,33
2129,0,"Technology:eRuby","",20,0,0,0.794475839967,"20130609171944",17001,143
2130,14,"Templating_engine","",31,0,0,0.043193445543,"20130609172012",16275,38
2131,14,"Rails_template_engine","",20,0,0,0.899463767528,"20130609172014",16246,111
2132,102,"Uses","",194,0,0,0.003098484678,"20130609172017",21544,179
2137,0,"Contribution:haskellComposition","",197,0,0,0.029748783937,"20130609172517",24115,2547
2138,0,"Technology:Gra2Mol","",30,0,0,0.272532465187,"20130609172518",12784,127
2139,102,"Cites","",256,0,0,0.230516987005,"20130609172519",21550,380
2140,0,"Theme:XML_programming","",46,0,0,0.578630104873,"20130609173159",20180,1134
2141,102,"LinkedWith","",11,0,1,0.685796773369,"20130609174246",12795,69
2142,102,"RelatesTo","",72,0,0,0.839038386061,"20130609174316",19824,33
2143,0,"Theme:Web_programming","",42,0,1,0.713723911818,"20130609174506",20170,1020
2145,0,"Theme:NoSQL","",51,0,0,0.641314343748,"20130609174511",19157,614
2147,0,"Theme:MDE","",60,0,0,0.232561877834,"20130609174748",19883,2018
2292,0,"Theme:Java_mapping","",59,0,0,0.59977424492,"20130609190416",16140,573
2295,0,"Theme:Haskell_potpourri","",116,0,0,0.994451210038,"20130609195751",20406,1946
2296,0,"Theme:GUI_programming","",38,0,1,0.774448957893,"20130609200236",20192,88
2297,0,"Theme:Datalog_basics","",41,0,1,0.067591612083,"20130609200237",20188,105
2299,0,"Theme:Data_parallelism","",29,0,1,0.596055375816,"20130609200316",13293,101
2300,0,"Theme:ANTLR","",41,0,0,0.495498522379,"20130609200350",15846,1252
2301,0,"Namespace:Theme","",293,0,0,0.585433738363,"20130609200356",23524,2436
2342,0,"XML_language","",29,0,0,0.380163998788,"20130609205005",18329,114
2343,0,"Transformation_language","",38,0,0,0.186395754776,"20130609205006",18330,145
2344,0,"Tool-defined_language","",29,0,0,0.836334023035,"20130609205006",18331,119
2345,0,"Namespace:Language","",207,0,0,0.306253808452,"20130609205007",19391,233
2346,0,"Namespace:Technology","",181,0,0,0.594499090691,"20130609205007",19392,264
2347,0,"Namespace:Concept","",46,0,0,0.993310313718,"20130609205142",19394,695
2348,0,"Namespace:Feature","",554,0,0,0.488635135523,"20130609205143",24417,5170
2349,0,"Namespace:Contributor","",59,0,0,0.628383552263,"20130609205144",23558,145
2350,0,"Namespace:Contribution","",143,0,0,0.761714976343,"20130609205145",23562,1936
2351,0,"Namespace:Vocabulary","",59,0,0,0.5727942485,"20130609205809",19401,540
2352,0,"Vocabulary:Software_language_engineering","",49,0,0,0.541955633458,"20130609210642",22367,120
2353,0,"Vocabulary:Programming","",27,0,1,0.215183313183,"20130609211314",14757,111
2354,0,"Vocabulary:Ambiguity","",22,0,1,0.668756386871,"20130609211315",15339,80
2355,0,"Contribution:callref-rascal","",8,0,1,0.826089114156,"20130609211519",15375,54
2356,0,"POO","",14,0,1,0.403242503969,"20130609211820",15459,94
2357,0,"Design_pattern","",46,0,0,0.387771937743,"20130609211953",19311,248
2358,0,"Pattern","",20,1,1,0.587520274595,"20130609212143",17065,26
2359,0,"Vocabulary:Software_engineering","",62,0,0,0.89210244148,"20130609212144",17867,122
2360,0,"Namespace:Java","",29,0,0,0.64486901442,"20130609212144",19405,255
2361,0,"Namespace:Dotnet","",26,0,0,0.775776420316,"20130609212145",19404,257
2416,0,"Data_modeling","",37,0,0,0.856599086445,"20130609212653",19298,275
2417,0,"Data_model","",46,0,0,0.34695524515,"20130609212653",19299,274
2418,0,"Information_system","",18,0,0,0.633076890451,"20130609212654",18466,222
2419,0,"Information_technology","",18,0,0,0.877171561276,"20130609212654",18465,205
2420,0,"Vocabulary:Information_system","",21,0,0,0.648184509769,"20130609212655",17864,128
2421,0,"Software_engineering","",28,0,0,0.816180094401,"20130609212655",22209,530
2422,0,"Business_process","",14,0,0,0.491051739457,"20130609212655",18378,275
2423,0,"Functional_requirement","",81,0,0,0.537637414406,"20130609212656",18426,266
2424,0,"Software_system","",66,0,0,0.066305963414,"20130609212656",23526,1070
2425,0,"Software_component","",29,0,0,0.02060952091,"20130609212656",18621,303
2426,0,"Non-functional_requirement","",71,0,0,0.183820104349,"20130609212657",19358,587
2427,0,"Development-time_quality","",34,0,0,0.45551496089,"20130609212657",19067,461
2428,0,"Run-time_quality","",22,0,0,0.713175237924,"20130609212657",19104,461
2430,0,"Requirement","",264,0,0,0.063896796696,"20130609212658",23450,1192
2431,0,"Data_requirement","",87,0,0,0.350319702126,"20130609212659",23451,1439
2432,0,"Software_feature","",48,0,0,0.6170342279,"20130609212659",19099,732
2433,0,"I/O_behavior","",31,0,0,0.235493860961,"20130609212716",19050,433
2435,0,"Vocabulary:Computing","",28,0,1,0.144313862781,"20130609212718",18044,111
2436,0,"Iterator-based_query","",30,0,0,0.419444073871,"20130609212732",20735,704
2437,0,"Software_concept","",44,0,0,0.33425040568,"20130609212733",18051,276
2439,0,"Pure_I/O_behavior","",17,0,0,0.848709931156,"20130609212733",18191,352
2440,0,"Impure_I/O_behavior","",14,0,1,0.104590573408,"20130609212733",18189,140
2442,0,"Model-driven_engineering","",50,0,0,0.741492157917,"20130609212733",18577,323
2443,0,"MDE","",13,1,0,0.932566823029,"20130609212733",18203,38
2444,0,"BarNEW","",14,0,0,0.182444748614,"20130609212733",22763,16
2446,0,"Vocabulary:MDE","",19,0,1,0.219116022896,"20130609212734",18207,105
2447,0,"Type-preserving_transformation","",37,0,0,0.277716799724,"20130609212734",20583,809
2448,0,"Endogenous_model_transformation","",88,0,0,0.643974637009,"20130609212736",18221,234
2449,0,"Model_transformation","",18,0,0,0.243834088487,"20130609212736",18578,268
2450,0,"Type-changing_transformation","",16,0,0,0.950753703097,"20130609212737",18224,776
2451,0,"Exogenous_model_transformation","",20,0,1,0.109969531272,"20130609212736",18230,230
2452,0,"Iterator-based_transformation","",20,0,0,0.458470487413,"20130609212737",20584,524
2456,102,"LinksTo","",437,0,0,0.441302867921,"20130609212744",21549,371
2458,0,"Data_manipulation_language","",36,0,0,0.535674510054,"20130609212745",22348,190
2460,0,"Requirements_analysis","",36,0,0,0.434705174651,"20130609212746",18628,196
2461,0,"Software_architecture","",41,0,0,0.667037117343,"20130609212747",19101,472
2462,102,"Identifies","",844,0,0,0.327447756251,"20130609212747",23527,1404
2464,0,"Feature:Flatness","",152,0,0,0.508243783181,"20130609212748",24272,2918
2465,0,"Contribution:haskellList","",185,0,0,0.944075093767,"20130609212749",23237,3308
2466,0,"Language:SML","",24,0,0,0.929188138978,"20130609212750",18696,216
2467,0,"Functional_programming_language","",42,0,1,0.600991980823,"20130609212750",18691,122
2468,0,"Vocabulary:Functional_programming","",28,0,1,0.675715437175,"20130609212751",18692,124
2469,0,"Type_synonym","",47,0,0,0.954859685892,"20130609212752",22596,934
2470,0,"Language:C","",28,0,1,0.673542955528,"20130609212752",18695,207
2476,0,"OO_programming_language","",21,0,1,0.504251838562,"20130609212837",19279,114
2478,0,"Vocabulary:OO_programming","",20,0,1,0.870637652166,"20130609212838",19286,116
2479,0,"Vocabulary:Data_modeling","",26,0,1,0.301728086906,"20130609212839",19287,115
2480,0,"Vocabulary:Haskell","",46,0,0,0.887670994906,"20130609212840",23971,114
2481,0,"Many-to-many","",18,0,1,0.107962463514,"20130609212841",19289,210
2482,0,"Feature:COI","",59,0,0,0.302778851441,"20130609212842",24304,3209
2483,0,"Entity-relationship_model","",23,0,1,0.585614740506,"20130609212842",19297,195
2484,0,"Relational_schema","",20,0,1,0.559436295061,"20130609212843",19300,136
2485,0,"Relational_model","",14,0,1,0.675945780179,"20130609212844",19303,197
2487,0,"DTO","",7,1,1,0.376809191688,"20130609212844",19317,34
2488,0,"DAO","",7,1,1,0.515995574675,"20130609212845",19320,32
2489,0,"Singleton_pattern","",16,0,1,0.526079743497,"20130609212846",19322,199
2491,0,"Technology:MySQL_Workbench","",21,0,1,0.09898980922,"20130609212846",19338,222
2492,0,"Contribution:mySqlOne","",63,0,0,0.791058598218,"20130609212847",23454,2037
2493,0,"Feature:Singleton","",58,0,0,0.037642599411,"20130609213045",24324,4712
2495,0,"Association","",21,0,1,0.071056639352,"20130609213342",19354,258
2496,0,"Object","",20,0,1,0.490751158583,"20130609213343",19355,230
2497,0,"Separation_of_concerns","",24,0,0,0.124438528981,"20130609213344",22258,349
2498,0,"Expression_problem","",24,0,1,0.283418047734,"20130609213345",19362,1038
2499,0,"Extensibility","",15,0,1,0.913831449933,"20130609213346",19363,240
2500,0,"Specification_language","",24,0,1,0.885602479126,"20130609213347",19366,249
2501,0,"Specification","",25,0,0,0.614806491007,"20130609213352",19373,562
2502,0,"Implementation","",25,0,1,0.986186253635,"20130609213353",19372,252
2503,0,"Program","",320,0,0,0.48504805557,"20130609213354",21887,1636
2504,0,"Software_artifact","",18,0,0,0.578105213537,"20130609213355",19376,214
2505,0,"Namespace:Property","",89,0,0,0.420021788963,"20130609213356",22011,2676
2506,0,"Namespace:Namespace","",158,0,0,0.316098740188,"20130609213504",23579,2702
2507,0,"Modular_programming","",24,0,0,0.592725637543,"20130609213530",22255,601
2511,0,"Vocabulary:101companies","",194,0,0,0.219192489367,"20130609213556",23532,108
